name	forma	varietas	subspecies	species	species subgroup	species group	subgenus	genus	subtribe	tribe	subfamily	family	superfamily	parvorder	infraorder	suborder	order	superorder	infraclass	subclass	class	superclass	subphylum	phylum	superphylum	subkingdom	kingdom	superkingdom
Lynx_lynx	NA	NA	NA	13125	NA	NA	NA	13124	NA	NA	338152	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Lynx_canadensis	NA	NA	NA	61383	NA	NA	NA	13124	NA	NA	338152	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Lynx_rufus	NA	NA	NA	61384	NA	NA	NA	13124	NA	NA	338152	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Lynx_pardinus	NA	NA	NA	191816	NA	NA	NA	13124	NA	NA	338152	9681	NA	NA	NA	379583	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Canis_lupus	NA	NA	NA	9612	NA	NA	NA	9611	NA	NA	NA	9608	NA	NA	NA	379584	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Canis_latrans	NA	NA	NA	9614	NA	NA	NA	9611	NA	NA	NA	9608	NA	NA	NA	379584	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Canis_simensis	NA	NA	NA	32534	NA	NA	NA	9611	NA	NA	NA	9608	NA	NA	NA	379584	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Canis_rufus	NA	NA	NA	45781	NA	NA	NA	9611	NA	NA	NA	9608	NA	NA	NA	379584	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Canis_adustus	NA	NA	NA	68723	NA	NA	NA	9611	NA	NA	NA	9608	NA	NA	NA	379584	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Canis_aureus	NA	NA	NA	68724	NA	NA	NA	9611	NA	NA	NA	9608	NA	NA	NA	379584	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Canis_mesomelas	NA	NA	NA	68725	NA	NA	NA	9611	NA	NA	NA	9608	NA	NA	NA	379584	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Canis_lycaon	NA	NA	NA	228401	NA	NA	NA	9611	NA	NA	NA	9608	NA	NA	NA	379584	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Dusicyon_thous	NA	NA	NA	9620	NA	NA	NA	9619	NA	NA	NA	9608	NA	NA	NA	379584	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Dusicyon_griseus	NA	NA	NA	298410	NA	NA	NA	9619	NA	NA	NA	9608	NA	NA	NA	379584	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Dusicyon_australis	NA	NA	NA	673762	NA	NA	NA	9619	NA	NA	NA	9608	NA	NA	NA	379584	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Lycaon_pictus	NA	NA	NA	9622	NA	NA	NA	9621	NA	NA	NA	9608	NA	NA	NA	379584	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Otocyon_megalotis	NA	NA	NA	9624	NA	NA	NA	9623	NA	NA	NA	9608	NA	NA	NA	379584	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Vulpes_chama	NA	NA	NA	9626	NA	NA	NA	9625	NA	NA	NA	9608	NA	NA	NA	379584	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Vulpes_vulpes	NA	NA	NA	9627	NA	NA	NA	9625	NA	NA	NA	9608	NA	NA	NA	379584	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Vulpes_corsac	NA	NA	NA	9629	NA	NA	NA	9625	NA	NA	NA	9608	NA	NA	NA	379584	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Vulpes_macrotis	NA	NA	NA	9630	NA	NA	NA	9625	NA	NA	NA	9608	NA	NA	NA	379584	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
Vulpes_velox	NA	NA	NA	9631	NA	NA	NA	9625	NA	NA	NA	9608	NA	NA	NA	379584	33554	314145	NA	NA	40674	7776	89593	7711	NA	NA	33208	2759
